Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Seller Badge,Description,URL,Source,Scraped Date
Vehicles,Ford Fiesta 2012 Engine (Complete),25000.0,"GH₵ 25,000",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,"Directly from home (America) and also comes with all the required components such as alternator,...",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/ford-fiesta-2012-engine-complete-BCjkTTrCoG43rw7v20TlLqFY.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Antifreeze Coolant Original Formula,300.0,GH₵ 300,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,"Power Eagle antifreeze/coolant is a versatile engine protection fluid available in red and green,...",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/antifreeze-coolant-original-formula-zMosEomLz9RcjAEAi6pOD9nc.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,"Ford Escape 2013,2014,2015 Tail Light Pair.",1200.0,"GH₵ 1,200",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",5+ years on Jiji,"Dealers in headlights,tail lights,bumpers,foglights and others.",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/ford-escape-2013-2014-2015-tail-light-pair-8b2Crgq99OFrTWYHn3ohCiSM.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Chevrolet Equinox 2022 Front Bumper Complete,9000.0,"GH₵ 9,000",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 3+ years on Jiji","Chevrolet equinox 2022 front bumper complete, quality and affordable",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/chevrolet-equinox-2022-front-bumper-complete-clDmewTzlpLWW6E5NQQAOZWY.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,"Honda CRV 2023,2024,2025, Radar Sensor Available",5000.0,"GH₵ 5,000",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",3+ years on Jiji,"Honda CRV 2023,2024,2025, Radar Sensor Available",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/honda-crv-2023-2024-2025-radar-sensor-available-jUVvOvjEILBMPZezBiVkSNGf.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,All Kinds of Cars Abs Motor Available for All Kinds of Cars,1200.0,"GH₵ 1,200",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,"All kinds of cars abs motor available for allkinds of cars
Available for all kinds of cars Toyota...",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/all-kinds-of-cars-abs-motor-available-for-all-kinds-of-cars-4cdJlGkDW3rP1qmkfATXSfpn.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Chevrolet 1.8 Oil Pump,2000.0,"GH₵ 2,000",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Fit Chevrolet 1.8 engine,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/chevrolet-1-8-oil-pump-vWVylzs8PpQgsie6gdvqwBnl.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Mazda Genuine Atf- Fz,300.0,GH₵ 300,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,"Mazda ATF FZ is a specialized, low-viscosity, blue-colored synthetic automatic transmission fluid...",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/mazda-genuine-atf-fz-8igmlY32yNcV9i13cG0UI6d4.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Wireless Apple Carplay/Android Auto Adapter,270.0,GH₵ 270,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",The function of this product is to convert the original wired Carplay/Android Auto into wireless...,https://jiji.com.gh/accra-metropolitan/car-parts-and-accessories/wireless-apple-carplay-android-auto-adapter-fhX9qsT2j2sZZmhpotFaivZ9.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Car Wash Gun_high Pressure Spray Gun,350.0,GH₵ 350,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","1 x Car washing machine
1 x 5M Water pipe
2 x Battery
1 x Battery Charger
1 x Extension rod
1 x 0°...",https://jiji.com.gh/accra-metropolitan/car-parts-and-accessories/car-wash-gun-high-pressure-spray-gun-bivVGXA2I8hzJEmKmDFppF8Y.html,Jiji Ghana (jiji.com.gh),2026-05-11
