dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Saloon/Barbering Led Mirror,950.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",Verified ID,Saloon/Barbering Led Mirror,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Manual Siren / Hand-crank Siren / Air Raid Siren,2500.0,,Greater Accra,Awoshie,"Greater Accra, Awoshie",Verified ID,"These sirens are used for emergency warning and alert systems, including:
	•Fire alarms
	•Flood...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,"Large Format/Industrial Printers,Ecosolvent,Sublimatio,Xp600",25000.0,,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,Brand New Mimaage 6ft & 10ft large format printer . Comes with free inks XP600 and other printing...,True,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Barber Apron Capes Black Color,85.0,,Greater Accra,Taifa-Burkina,"Greater Accra, Taifa-Burkina","Verified ID, 5+ years on Jiji",Digital Printed Apron Capes Nylon,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Handheld Inkjet Printer,2200.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,"Hand held printer for printing manufacturing and expiring date, batch number, barcode, text etc.",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Walking Stick (4 Legs Quad Cane),120.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Four feet Quad Walking Stick
* Manufactured from lightweight Aluminum
* Qua base provides greater...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Convex Mirror {80} Cm,800.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,CORVEX SECURITY MIRROR: Observe around corners and eliminate blind spots with the BISupply Convex...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Wet/Dry Grinder,4500.0,Brand New,Greater Accra,Adenta,"Greater Accra, Adenta",,"Wet/Dry Milling Machine with Silver hopper
Single phase machine
60Kg/h
Model 100
Power:220v",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Shampoo Basin,2899.0,,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5","Brand new sink.
we import and sell all beauty equipments.pedicure,mannicure, massaging,facial...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Plantain Chips Slicer,5400.0,Brand New,Greater Accra,Adenta,"Greater Accra, Adenta",3+ years on Jiji,This machine is a slicer meant for Plantain chips or banana chips. It can cut horizontal and...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Protective Motorcycle Knee/Elbow Gear 4-piece Set,100.0,,Greater Accra,Madina,"Greater Accra, Madina","Verified ID, 5+ years on Jiji","Product Features
Complete 4-piece protective gear set
Durable and lightweight material
Provides...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,MSA Helmet,90.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,MSA® V-GardTM hard hat equipped with a four-point suspension. The headgear may be adjusted to fit...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Body Bags (Mortuary Bag),100.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",3+ years on Jiji,"A body bag, also known as a cadaver pouch or human remains pouch (HRP), is a non-porous bag designed...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Electrical Hand Gloves,399.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Today's advanced electricity gloves are manufactured using non-conductive materials such as silicone...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,V Guard Safety Helmet,40.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Helmet vents are openings designed to allow air to flow in and out of the helmet: Intake Vents:...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,First Aid Boxes,220.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Brand new all-purpose first aid kit Care for : cuts & scrapes, minor burns, itch relief, skin...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Barbershop /Salon Chairs,2000.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",Verified ID,"Call
WhatsApp",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Saloon And Barbershop Chairs,2000.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",Verified ID,Saloon/Barbering shop chairs,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Massage Equipments(For Wood Therapy),850.0,,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji","Brand new wooden massage tools.
We sell all types of beauty equipments.we are in accra and kumasi",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,8 In 1 Heat Press Machine,3200.0,,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji",8 IN 1 NEW DESIGN COMBO HEAT PRESS MACHINE = 4 PCS mug press pad (different size) + 1 set cap press...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Windsocks 80cm,150.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,"Small:Length( 80cm/ 30"") Air inlet diameter( 20cm/8"")
Color:Orange w/ Reflective Fluorescence...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Pull Up Banner Machine/ Roll Up Banner Machine/,380.0,,Greater Accra,Alajo,"Greater Accra, Alajo",Verified ID,Quality & Affordable Pull Up Banner Machine Without Printing,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Methanol 96%,160.0,Bulk prices,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Methanol's used as an antiseptic and disinfectant.,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Barbering Chair,2550.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Verified ID,Good quality barbering chair,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Heat Press Machine,2000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Heat press machine is used for Printing Pictures on T shirts  and stones on dresses and stones work...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Finecare Hormone Analyser,7500.0,,Greater Accra,Dome,"Greater Accra, Dome",Verified ID,For homonal analyser,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,New Heat Press Machine Available at Warehouse,2400.0,,Greater Accra,Madina,"Greater Accra, Madina","Verified ID, 5+ years on Jiji","Heat Press Machine for T-shirts rock glass 38cm x 38cm(15"" x 15"") Heat Transfer Sublimation Printer...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Under Sink Reverse Osmosis,2500.0,,Greater Accra,Kwashieman,"Greater Accra, Kwashieman",5+ years on Jiji,"A portable reverse osmosis system for your kitchen, it generates a pure water for drinking, cooking...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Mini Bread Roller,15000.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Upgrade your bakery with this powerful Mini dough roller machine, engineered for speed, strength,...",True,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,B P Machine Omron M2,1000.0,,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno",,This product is use to mornitor patient temperature,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Easy Check Pregnancy Test Strip,12.0,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",,"Easy to use: Just dip the absorbent tip into the urine sample, place it on a flat surface and the...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Hospital Srucbs,130.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Scrubs help protect against cross contamination.They also provide ease of movement, comfort, and...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Salon Trolley,300.0,,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji","Brand new salon trolleys.
We we deal in all salon and beauty equipments.
We are in Accra,Kumasi and...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Container Belts,85.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Container belts available in stock,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Flagging Tape,16.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,"Durable White Tape - Our flag tape is made from high-quality, durable material that will last for...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Guedel Airway,30.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",3+ years on Jiji,It is used to maintain or open a patient's airway,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Chest Tube,65.0,Bulk prices,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"A chest tube, also known as a thoracostomy tube, is used to:
1. Drain fluid (blood, pus) or air from...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Elbow Crutches (Single Arm),85.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","General specifications at a glance
This pair of Elbow Crutches with feature can be configured to...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Catheterization Manikin (Male),4000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Feature of Female Catheterization Model:
1. General urethral catheterization process can be...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Henmii Rollator Walker,1000.0,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",,"A Henmnii rollator walker is used to provide stable support, improve mobility, and allow users to...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Suturing KIT / Set + Pad,320.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","SUTURE PRACTICE KIT
Become a Pro with Our Suturing kit which comes with 11 different instruments and...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Alarm Padlock,60.0,,Greater Accra,Agbogloshie,"Greater Accra, Agbogloshie","Verified ID, 3+ years on Jiji","This padlock makes sounds when touched ,and it helps to prevent theft.",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Male External Catheter,10.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",3+ years on Jiji,It us used to drain urine from the bladder,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Wellington Boot,80.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",We have in stock wellington boots of all sizes to suit your demand. deliveries available as well,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Examination Couch/Bed,1200.0,,Greater Accra,Teshie,"Greater Accra, Teshie",5+ years on Jiji,"Black two fold examination bed can be used in hospitals , spa and as a lash bed. We sell bed only,...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Safety Box or Sharp Container 5l,20.0,Bulk prices,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Medical safety boxes, also known as sharps, are used for:
1. *Safe disposal*: Collecting and storing...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,8 in 1 Heat Press Machine,3200.0,,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji",8 in 1 heat press machine for comercial purposes,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Automatic Packaging Koyo Machine,30000.0,,Greater Accra,Spintex,"Greater Accra, Spintex","Verified ID, 3+ years on Jiji",This product is an automatic packaging machine capable of sealing and cutting of sachet water into...,True,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Examination Gloves,32.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Medical gloves are disposable gloves used during medical examinations and procedures to help prevent...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Aneng Dm3004a Gold /Metal Detector /Treasure,1500.0,,Greater Accra,Weija,"Greater Accra, Weija",,ANENG DM3004A Metal Detector Battery Operated Handheld Security Scanner Wand Treasure Search Tool.,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Disposable Nitrile Powder Free Black Gloves,42.0,,Greater Accra,Asylum Down,"Greater Accra, Asylum Down",,"100 pieces in a pack
10 packs in a carton 
Non-powdered (Powder Free)
Delivery service available...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Combo Heat Press Machine,3800.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Sales Promo!! Sale Promo! Wholesale price, a lot of stock is in, Brand new sealed 9 in 1 High...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Barbers Attractive Door Light,890.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Verified ID, 3+ years on Jiji",Beautiful barbers door light,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Motor Helmet,380.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Verified ID,Food quality motor Helmet,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Barbering Chair,1600.0,,Greater Accra,Haatso,"Greater Accra, Haatso",Verified ID,Barbering Chair very simple and Executive. Very easy to operate.,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Igloo 150 Qt Maxcold,2650.0,Brand New,Greater Accra,Dansoman,"Greater Accra, Dansoman",Verified ID,The Igloo 150 Qt MaxCold Cooler is a high-capacity (142-liter) ice chest designed for long-term...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Reclining Wheelchair,2800.0,,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno",Verified ID,"Whether it’s a long day out or a quiet afternoon at home, our Forest Green Reclining Wheelchair is...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Safety Overall<> Top & Down.,240.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Made of quality materials with Reflectors for comfort and durability.,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Silicone Catheter All Sizes,25.0,Bulk prices,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Silicone catheters are commonly used for long-term urinary catheterization.,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Chips Maker or Pasta Machine 150mm,220.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",This is a machine with three different sizes for cutting chios or pasta to the desirable size.,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Hepatitis B Test Strips Kit Available At Wholesale Price,80.0,,Greater Accra,Weija,"Greater Accra, Weija",Verified ID,Vivatest Hepatitis B Test Strips Kit available at a wholesale price. 50 pieces in a pack. For both...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Laryngoscope Set - 3 Blade - Paediatric - Miller,650.0,,Greater Accra,Taifa-Burkina,"Greater Accra, Taifa-Burkina","Verified ID, 5+ years on Jiji","Product Information
Manufactured from high quality non-magnetic stainless steel
Single piece...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,6kg Abc Dry Chemical Powder Fire Extinguisher,330.0,,Greater Accra,Kaneshie,"Greater Accra, Kaneshie",Verified ID,"6kg ABC Dry Chemical Powder Fire Extinguisher.

Good quality for fighting class A, B and C...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Electric Pop Corn Machines,1400.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","This electric-powered popcorn machine needs only a few minutes to warm up, and then you're ready to...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Ear Protector,20.0,,Greater Accra,North Industrial Area,"Greater Accra, North Industrial Area",,Hearing protectors are wearable devices that can lower the intensity of sound that enters your ears.,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Sgs Certified Lab Coat.,170.0,,Greater Accra,Nungua,"Greater Accra, Nungua",Verified ID,Lab coats are garments used to protect ones uniform from chemical contamination.,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Tens Machine (Electrotherapy),1800.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Tens machines ( electrotherapy machines) are available at mcsarpong medical equipment &...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Doctor Lab Coat,100.0,,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno",,Doctors lab coat is a dressing use by doctors for the servicsy at the Hospital,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Crutches (Elbow Crutches),450.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Walking crutches and sticks are available at McSarpong Medical Equipment & Supplies. 
The heights of...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Ankle Foot Orthosis(Afo),350.0,,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno",Verified ID,An ankle foot orthosis controls the range of motion in your foot and ankle and helps to stabilise...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Ear Plugs (Protective),7.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Ear plugs for protection against noise,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Portable Nebulizer Inhaler for Adults and Kids | Asthma Cough Relief,118.0,,Greater Accra,,Greater Accra,,Breathe better wherever you are with this high-quality portable nebulizer — your perfect companion...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Scrubs And Lab Coats,300.0,Bulk prices,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",,Sscrubs and lab coats available,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Shoe Covers,30.0,,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",5+ years on Jiji,Disposable shoe covers available at affordable prices. In stock now,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Ethanol ( Ethel Alcohol) 5ltrs,250.0,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",3+ years on Jiji,"Ethanol (also called ethyl alcohol, grain alcohol, drinking alcohol, or simply alcohol) is an...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Skin Whitening Infusion /Iv,1500.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Glow your skin without any skin discoloration or reactions with glutathione whitening infusion,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Barbering Chair A01,2500.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Verified ID,Classic barbering chair for your salons. Good quality,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Oil Absorbing Pads,14.0,,Greater Accra,Spintex,"Greater Accra, Spintex",Verified ID,"Oil Absorbing Pads is used for 
*Cleaning leaks near heavy equipment.
*Maintaining safe workspaces...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,2in1 Pop-Corn Machine,2300.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Do you want to start or expand your popcorn business? We have exactly what you need to make a...,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Fish Bone ( Long Sleeves),120.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Long sleeve fishbone safety wear,False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Pet Feed Pellet Machine,13000.0,Brand New,Greater Accra,Adenta,"Greater Accra, Adenta",,"Pet Feed Pellet Machine
Capacity 100-150kg/h
Voltage 220v
50HZ
Single Phase
Prepares Animal Feed...",True,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,"Pizza Boxes 14"" Freshly-Baked Design (50pcs)",330.0,Brand New,Greater Accra,Kaneshie,"Greater Accra, Kaneshie",,"Our pizza containers are constructed from high-quality thick cardboard, ensuring they are...",False,Platform A,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Dough Mixer,12000.0,Brand New,Greater Accra,Adenta,"Greater Accra, Adenta",,"Dough/Bread/Pizza Mixer
Power:1.5kw
35L bowl.",True,Platform A,
