Category,Title,Price GHS,Price Raw,Period,Condition,Tags,Region,Area,Location,URL,Source,Scraped Date
"Food, Agriculture & Farming",Agavita Silver (Tequila) 70cl,235.0,GH₵ 235,,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgLI4HPmuPlEgujMRzairyTj16-agavita-silver-tequila-70cl.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Agavita Silver (Tequila) 70cl,235.0,GH₵ 235,,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgLI4HPmuPlEgujMRzairyTj16-agavita-silver-tequila-70cl.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Pastries Flour ( Takoradi Flour Mills Soft ),600.0,GH₵ 600,,,,Greater Accra,Achimota,"Greater Accra, Achimota",https://tonaton.com/a-LuubBC0gRFu4loU81IAJbDRHJVLA2cJ-pastries-flour-takoradi-flour-mills-soft.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming","Trident Tropical Twist, Sugar Free Gum, 15-count",300.0,GH₵ 300,,,,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area",https://tonaton.com/a-MfYFNdCgVZZh9zKfWQCua9PyIwmqUxoH-trident-tropical-twist-sugar-free-gum-15-count.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Oyster (Adode),20.0,GH₵ 20,,,,Greater Accra,Agbogloshie,"Greater Accra, Agbogloshie",https://tonaton.com/a-MfYFNdCgZdDShvDVabBLJuFnZoOdzuQW-oyster-adode.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Nestle Coffee Mate,45.0,GH₵ 45,,,,Greater Accra,Awoshie,"Greater Accra, Awoshie",https://tonaton.com/a-MfYFNdCgWm24sfVS46cTBLTafHetqCZg-nestle-coffee-mate.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Vir 220l (Newcastle Disease (Lasota Strain) Infectious Bronchitis,130.0,GH₵ 130,,,,Greater Accra,Akweteyman,"Greater Accra, Akweteyman",https://tonaton.com/a-MfYFNdCgbGFJKcs4G6fhjMS2qtItb3Pn-vir-220l-newcastle-disease-lasota-strain-infectious-bronchitis.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Prof's Secret Bioherbs Coffee,240.0,GH₵ 240,,,,Greater Accra,Accra New Town,"Greater Accra, Accra New Town",https://tonaton.com/a-MfYFNdCgSpuyrQHAEaLRzeQOOwuzyjoJ-profs-secret-bioherbs-coffee.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Home Made Special Waakye and T.Z,40.0,GH₵ 40,,,Bulk prices,Greater Accra,Darkuman,"Greater Accra, Darkuman",https://tonaton.com/a-LuubBC0gpKyuXn2Ucofdon3Gebw8yxF-home-made-special-waakye-and-t-z.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Prostate Granules,40.0,GH₵ 40,,,,Greater Accra,Osu,"Greater Accra, Osu",https://tonaton.com/a-MfYFNdCgAe2TUSJ7ZEK4OzwiomqSlOP1-prostate-granules.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming","Wire Mesh,All Types",580.0,GH₵ 580,,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgEs0gnvYAOvrnEPApQ1om4K3e-wire-mesh-all-types.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Manure Tray,30.0,GH₵ 30,,,,Greater Accra,Weija,"Greater Accra, Weija",https://tonaton.com/a-MfYFNdCh2iLdyG7H9YzME3u5XkjVIZyd-manure-tray.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Power Propelled Petrol Garden Lawn Mower,4500.0,"GH₵ 4,500",,,,Greater Accra,Pokuase,"Greater Accra, Pokuase",https://tonaton.com/a-MfYFNdCh2h6N6xYOxBy5qewweymRn4VB-power-propelled-petrol-garden-lawn-mower.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Fish Pond Covering Net,38.0,GH₵ 38,,,,Greater Accra,Adenta,"Greater Accra, Adenta",https://tonaton.com/a-MfYFNdCgCEFvAsJMKL2AeSUfaukrpOBr-fish-pond-covering-net.html,Tonaton Ghana (tonaton.com),2026-04-20
