Category,Title,Price GHS,Price Raw,Period,Condition,Tags,Region,Area,Location,URL,Source,Scraped Date
Property / Real Estate,"Furnished 4bdrm House in Hills, East Legon for sale",4000000.0,"GH₵ 4,000,000",,,"850 sqm, 4, Furnished, 4, Agent",Greater Accra,East Legon,"Greater Accra, East Legon",https://tonaton.com/a-MfYFNdCghwiO5RTICmYzgrrLM5DBfHFe-furnished-4bdrm-house-in-hills-east-legon-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,One Plot With Wall and Gated for Sale,195000.0,"GH₵ 195,000",Outright Price,,"Agent, 100 sqm",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgZm2YCas2QJQzUCyAqRwelLGc-one-plot-with-wall-and-gated-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,4bdrm Duplex in Accra for sale,4320000.0,"GH₵ 4,320,000",,,"430 sqm, 4, Semi-Furnished, 4, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgETvwwWyULhWQJolBP3lEXWdt-4bdrm-duplex-in-accra-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,"4bdrm House in Trasacco West, Ghana Link Area for sale",3960000.0,"GH₵ 3,960,000",,,"100 sqm, 4, Unfurnished, 5, Agent",Greater Accra,East Legon,"Greater Accra, East Legon",https://tonaton.com/a-MfYFNdCgejNUSmy69M2gVMVbNw3uyuLv-4bdrm-house-in-trasacco-west-ghana-link-area-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,70x100 Plot of Land for Sale at Haatso,1200000.0,"GH₵ 1,200,000",Outright Price,,100 sqm,Greater Accra,Haatso,"Greater Accra, Haatso",https://tonaton.com/a-MfYFNdCh3AL46qGLLi4ZpyJuBqTW66oc-70x100-plot-of-land-for-sale-at-haatso.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,Furnished 4bdrm House in Accra for sale,6650000.0,"GH₵ 6,650,000",,,"455 sqm, 4, Furnished, 6, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgj0vd3aSsqL7HwuEJ1Iibx9HM-furnished-4bdrm-house-in-accra-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,3bdrm Townhouse/Terrace in Accra for sale,2250000.0,"GH₵ 2,250,000",,,"155 sqm, 3, Semi-Furnished, 3, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgYbj1ZFgy4g2vwfHnBof7AVhd-3bdrm-townhouse-terrace-in-accra-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,"4bdrm House in Sam Properties, West Hills Mall Area for sale",750000.0,"GH₵ 750,000",,,"30 sqm, 4, Semi-Furnished, 4",Greater Accra,Weija,"Greater Accra, Weija",https://tonaton.com/a-MfYFNdCgKdtc2fIRjHTzLRWtwRHZk6y4-4bdrm-house-in-sam-properties-west-hills-mall-area-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,Furnished 5bdrm House in Accra for sale,14000000.0,"GH₵ 14,000,000",,,"480 sqm, 5, Furnished, 6, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-LuubBC0gzjCv6MaclNI2PNQtPyc7PtN-furnished-5bdrm-house-in-accra-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,"Furnished 3bdrm House in East Legon Hills, Accra Metropolitan for sale",2750000.0,"GH₵ 2,750,000",,,"345 sqm, 3, Furnished, 3, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgUmHgIJpCV4XalljKjBh96t69-furnished-3bdrm-house-in-east-legon-hills-accra-metropolitan-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,"3bdrm House in Asonomaso, Kumasi Metropolitan for sale",500000.0,"GH₵ 500,000",,,"80 sqm, 3, Unfurnished, 3, Agent",Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",https://tonaton.com/a-MfYFNdCghaBsAYYhtWfA2GpiqepCwCVX-3bdrm-house-in-asonomaso-kumasi-metropolitan-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,3bdrm House in Accra for sale,2955000.0,"GH₵ 2,955,000",,,"345 sqm, 3, Semi-Furnished, 4, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCh1Z1C868GbJuM5M4MxWdzlndn-3bdrm-house-in-accra-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,Furnished 4bdrm Duplex in Accra for sale,3450000.0,"GH₵ 3,450,000",,,"450 sqm, 4, Furnished, 5, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgkJf2o3JtTutR1nyQP5yLo5hG-furnished-4bdrm-duplex-in-accra-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,"5bdrm House in Ayi Mensah Park, Ga East Municipal for sale",1900000.0,"GH₵ 1,900,000",,,"70 sqm, 5, Unfurnished, 6, Agent",Greater Accra,Ga East Municipal,"Greater Accra, Ga East Municipal",https://tonaton.com/a-MfYFNdCgvvxYBuAMVrEBR1rTzXcXzyiM-5bdrm-house-in-ayi-mensah-park-ga-east-municipal-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,"6bdrm House in Hills Katamanso, East Legon for sale",1690000.0,"GH₵ 1,690,000",,,"850 sqm, 6, Semi-Furnished, 6, Agent",Greater Accra,East Legon,"Greater Accra, East Legon",https://tonaton.com/a-MfYFNdCgrN1lHze82roGWU43gltsr9VR-6bdrm-house-in-hills-katamanso-east-legon-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
